stationid,date,in_bike,out_bike
2565.0,2016-06-01,5.0,10.0
2565.0,2016-06-02,7.0,7.0
2565.0,2016-06-03,5.0,10.0
2565.0,2016-06-04,10.0,20.0
2565.0,2016-06-05,8.0,9.0
2565.0,2016-06-06,6.0,6.5
2565.0,2016-06-07,4.0,4.0
2565.0,2016-06-08,4.0,7.0
2565.0,2016-06-09,2.0,5.0
2565.0,2016-06-10,6.0,5.0
2565.0,2016-06-11,5.0,11.0
2565.0,2016-06-12,13.0,11.0
2565.0,2016-06-13,6.0,6.0
2565.0,2016-06-14,4.5,4.5
2565.0,2016-06-15,3.0,3.0
2565.0,2016-06-16,4.666666666666667,4.333333333333333
2565.0,2016-06-17,6.333333333333334,5.666666666666666
2565.0,2016-06-18,8.0,7.0
2565.0,2016-06-19,14.0,7.0
2565.0,2016-06-20,1.0,2.0
2565.0,2016-06-21,1.0,2.0
2565.0,2016-06-22,1.0,1.0
2565.0,2016-06-23,5.0,9.0
2565.0,2016-06-24,12.0,9.0
2565.0,2016-06-25,19.0,16.0
2565.0,2016-06-26,5.0,10.0
2565.0,2016-06-27,8.0,3.0
2565.0,2016-06-28,1.0,2.0
2565.0,2016-06-29,5.0,6.0
2565.0,2016-06-30,10.0,9.0
2565.0,2016-07-01,8.0,8.0
2565.0,2016-07-02,15.0,17.0
2565.0,2016-07-03,13.0,16.0
2565.0,2016-07-04,14.0,7.0
2565.0,2016-07-05,1.0,2.0
2565.0,2016-07-06,5.0,6.0
2565.0,2016-07-07,3.0,2.0
2565.0,2016-07-08,5.0,6.0
2565.0,2016-07-09,2.0,2.0
2565.0,2016-07-10,14.0,17.0
2565.0,2016-07-11,3.0,6.0
2565.0,2016-07-12,3.0,6.0
2565.0,2016-07-13,8.0,5.0
2565.0,2016-07-14,5.0,6.0
2565.0,2016-07-15,8.0,3.0
2565.0,2016-07-16,7.0,10.0
2565.0,2016-07-17,5.0,5.0
2565.0,2016-07-18,4.0,5.0
2565.0,2016-07-19,8.0,8.0
2565.0,2016-07-20,3.0,5.0
2565.0,2016-07-21,5.0,5.0
2565.0,2016-07-22,9.0,2.0
2565.0,2016-07-23,8.0,5.0
2565.0,2016-07-24,4.0,8.0
2565.0,2016-07-25,3.0,4.0
2565.0,2016-07-26,4.0,5.0
2565.0,2016-07-27,5.0,8.0
2565.0,2016-07-28,6.0,11.0
2565.0,2016-07-29,7.0,3.0
2565.0,2016-07-30,9.0,10.0
2565.0,2016-07-31,8.0,9.0
2565.0,2016-08-01,4.0,3.0
2565.0,2016-08-02,3.0,3.0
2565.0,2016-08-03,6.0,4.0
2565.0,2016-08-04,3.0,5.0
2565.0,2016-08-05,3.0,7.0
2565.0,2016-08-06,14.0,15.0
2565.0,2016-08-07,7.0,9.0
2565.0,2016-08-08,4.0,2.0
2565.0,2016-08-09,7.0,6.0
2565.0,2016-08-10,6.0,1.0
2565.0,2016-08-11,6.5,2.0
2565.0,2016-08-12,7.0,3.0
2565.0,2016-08-13,8.0,6.0
2565.0,2016-08-14,1.0,2.0
2565.0,2016-08-15,2.0,4.0
2565.0,2016-08-16,1.0,3.0
2565.0,2016-08-17,3.0,3.0
2565.0,2016-08-18,5.0,3.0
2565.0,2016-08-19,4.0,6.0
2565.0,2016-08-20,1.0,6.0
2565.0,2016-08-21,12.0,15.0
2565.0,2016-08-22,8.333333333333334,11.0
2565.0,2016-08-23,4.666666666666667,7.0
2565.0,2016-08-24,1.0,3.0
2565.0,2016-08-25,2.0,4.0
2565.0,2016-08-26,12.0,8.0
2565.0,2016-08-27,2.0,4.0
2565.0,2016-08-28,6.0,4.0
2565.0,2016-08-29,4.75,3.75
2565.0,2016-08-30,3.5,3.5
2565.0,2016-08-31,2.25,3.25
2565.0,2016-09-01,1.0,3.0
2565.0,2016-09-02,8.0,6.0
2565.0,2016-09-03,26.0,28.0
2565.0,2016-09-04,7.0,10.0
2565.0,2016-09-05,8.0,9.0
2565.0,2016-09-06,3.0,1.0
2565.0,2016-09-07,2.0,2.0
2565.0,2016-09-08,3.5,3.0
2565.0,2016-09-09,5.0,4.0
2565.0,2016-09-10,3.0,6.0
2565.0,2016-09-11,6.0,1.0
2565.0,2016-09-12,7.0,8.0
2565.0,2016-09-13,1.0,2.0
2565.0,2016-09-14,3.0,2.0
2565.0,2016-09-15,5.0,5.0
2565.0,2016-09-16,7.0,8.0
2565.0,2016-09-17,10.0,7.0
2565.0,2016-09-18,9.0,4.0
2565.0,2016-09-19,3.0,3.0
2565.0,2016-09-20,3.0,4.333333333333333
2565.0,2016-09-21,3.0,5.666666666666666
2565.0,2016-09-22,3.0,7.0
2565.0,2016-09-23,11.0,8.0
2565.0,2016-09-24,23.0,28.0
2565.0,2016-09-25,5.0,9.0
2565.0,2016-09-26,2.0,2.0
2565.0,2016-09-27,2.0,2.0
2565.0,2016-09-28,2.0,7.0
2565.0,2016-09-29,11.0,15.0
2565.0,2016-09-30,6.0,13.0
2565.0,2016-10-01,20.0,12.0
2565.0,2016-10-02,36.0,36.0
2565.0,2016-10-03,6.0,7.0
2565.0,2016-10-04,2.0,4.0
2565.0,2016-10-05,2.0,3.0
2565.0,2016-10-06,3.0,2.0
2565.0,2016-10-07,10.0,18.0
2565.0,2016-10-08,30.0,25.0
2565.0,2016-10-09,32.0,25.0
2565.0,2016-10-10,8.0,20.0
2565.0,2016-10-11,2.0,9.0
2565.0,2016-10-12,3.0,3.0
2565.0,2016-10-13,5.0,5.5
2565.0,2016-10-14,7.0,8.0
2565.0,2016-10-15,9.0,8.0
2565.0,2016-10-16,7.0,1.0
2565.0,2016-10-17,4.0,7.0
2565.0,2016-10-18,3.0,6.0
2565.0,2016-10-19,1.0,4.0
2565.0,2016-10-20,8.0,4.0
2565.0,2016-10-21,3.0,2.0
2565.0,2016-10-22,3.0,8.0
2565.0,2016-10-23,6.0,5.0
2565.0,2016-10-24,13.0,7.0
2565.0,2016-10-25,6.0,9.0
2565.0,2016-10-26,2.0,7.0
2565.0,2016-10-27,3.0,4.0
2565.0,2016-10-28,11.0,14.0
2565.0,2016-10-29,12.0,14.0
2565.0,2016-10-30,7.0,4.0
2565.0,2016-10-31,7.0,8.0
2565.0,2016-11-01,4.0,4.0
2565.0,2016-11-02,4.0,7.0
2565.0,2016-11-03,8.0,7.0
2565.0,2016-11-04,12.0,12.0
2565.0,2016-11-05,23.0,24.0
2565.0,2016-11-06,5.0,6.0
2565.0,2016-11-07,3.0,4.0
2565.0,2016-11-08,7.0,11.0
2565.0,2016-11-09,5.0,10.0
2565.0,2016-11-10,6.0,13.0
2565.0,2016-11-11,12.0,16.0
2565.0,2016-11-12,17.0,16.0
2565.0,2016-11-13,9.0,13.0
2565.0,2016-11-14,13.0,9.0
2565.0,2016-11-15,3.0,5.0
2565.0,2016-11-16,1.0,4.0
2565.0,2016-11-17,1.0,5.0
2565.0,2016-11-18,3.0,2.0
2565.0,2016-11-19,6.0,2.0
2565.0,2016-11-20,3.0,6.0
2565.0,2016-11-21,6.0,9.0
2565.0,2016-11-22,6.0,6.0
2565.0,2016-11-23,9.0,7.0
2565.0,2016-11-24,12.0,8.0
2565.0,2016-11-25,7.0,10.0
2565.0,2016-11-26,2.0,2.0
2565.0,2016-11-27,6.0,6.0
2565.0,2016-11-28,3.0,6.0
2565.0,2016-11-29,2.0,4.0
2565.0,2016-11-30,2.0,6.0
2565.0,2016-12-01,2.375,6.25
2565.0,2016-12-02,2.75,6.5
2565.0,2016-12-03,3.125,6.75
2565.0,2016-12-04,3.5,7.0
2565.0,2016-12-05,3.875,7.25
2565.0,2016-12-06,4.25,7.5
2565.0,2016-12-07,4.625,7.75
2565.0,2016-12-08,5.0,8.0
2565.0,2016-12-09,5.375,8.25
2565.0,2016-12-10,5.75,8.5
2565.0,2016-12-11,6.125,8.75
2565.0,2016-12-12,6.5,9.0
2565.0,2016-12-13,6.875,9.25
2565.0,2016-12-14,7.25,9.5
2565.0,2016-12-15,7.625,9.75
2565.0,2016-12-16,8.0,10.0
2565.0,2016-12-17,8.375,10.25
2565.0,2016-12-18,8.75,10.5
2565.0,2016-12-19,9.125,10.75
2565.0,2016-12-20,9.5,11.0
2565.0,2016-12-21,9.875,11.25
2565.0,2016-12-22,10.25,11.5
2565.0,2016-12-23,10.625,11.75
2565.0,2016-12-24,11.0,12.0
2565.0,2016-12-25,11.375,12.25
2565.0,2016-12-26,11.75,12.5
2565.0,2016-12-27,12.125,12.75
2565.0,2016-12-28,12.5,13.0
2565.0,2016-12-29,12.875,13.25
2565.0,2016-12-30,13.25,13.5
2565.0,2016-12-31,13.625,13.75
2565.0,2017-01-01,14.0,14.0
2565.0,2017-01-02,14.0,15.0
2565.0,2017-01-03,2.0,3.0
2565.0,2017-01-04,2.0,2.5
2565.0,2017-01-05,2.0,2.0
2565.0,2017-01-06,3.333333333333333,3.333333333333333
2565.0,2017-01-07,4.666666666666666,4.666666666666666
2565.0,2017-01-08,6.0,6.0
2565.0,2017-01-09,10.0,15.0
2565.0,2017-01-10,7.0,10.0
2565.0,2017-01-11,6.666666666666667,9.0
2565.0,2017-01-12,6.333333333333333,8.0
2565.0,2017-01-13,6.0,7.0
2565.0,2017-01-14,4.0,3.0
2565.0,2017-01-15,2.5,3.0
2565.0,2017-01-16,1.0,3.0
2565.0,2017-01-17,1.0,1.0
2565.0,2017-01-18,1.0,1.0
2565.0,2017-01-19,3.0,6.0
2565.0,2017-01-20,8.0,9.5
2565.0,2017-01-21,13.0,13.0
2565.0,2017-01-22,4.0,2.0
2565.0,2017-01-23,5.0,5.0
2565.0,2017-01-24,4.0,3.0
2565.0,2017-01-25,3.0,1.0
2565.0,2017-01-26,1.0,3.0
2565.0,2017-01-27,3.0,7.0
2565.0,2017-01-28,4.0,5.0
2565.0,2017-01-29,6.0,7.0
2565.0,2017-01-30,2.0,4.0
2565.0,2017-01-31,2.0,1.0
2565.0,2017-02-01,2.0,1.0
2565.0,2017-02-02,2.0,4.0
2565.0,2017-02-03,2.0,7.0
2565.0,2017-02-04,2.5,7.5
2565.0,2017-02-05,3.0,8.0
2565.0,2017-02-06,6.0,7.0
2565.0,2017-02-07,3.0,4.0
2565.0,2017-02-08,3.0,3.0
2565.0,2017-02-09,3.5,5.5
2565.0,2017-02-10,4.0,8.0
2565.0,2017-02-11,14.0,13.0
2565.0,2017-02-12,8.0,5.0
2565.0,2017-02-13,4.0,3.0
2565.0,2017-02-14,2.5,2.0
2565.0,2017-02-15,1.0,1.0
2565.0,2017-02-16,2.0,3.0
2565.0,2017-02-17,7.0,11.0
2565.0,2017-02-18,12.0,17.0
2565.0,2017-02-19,9.0,9.0
2565.0,2017-02-20,13.0,13.0
2565.0,2017-02-21,4.0,10.0
2565.0,2017-02-22,2.0,3.0
2565.0,2017-02-23,1.0,4.0
2565.0,2017-02-24,10.0,7.0
2565.0,2017-02-25,13.0,10.0
2565.0,2017-02-26,2.0,5.0
2565.0,2017-02-27,7.0,7.0
2565.0,2017-02-28,3.0,4.0
2565.0,2017-03-01,2.875,4.0
2565.0,2017-03-02,2.75,4.0
2565.0,2017-03-03,2.625,4.0
2565.0,2017-03-04,2.5,4.0
2565.0,2017-03-05,2.375,4.0
2565.0,2017-03-06,2.25,4.0
2565.0,2017-03-07,2.125,4.0
2565.0,2017-03-08,2.0,4.0
2565.0,2017-03-09,7.0,9.0
2565.0,2017-03-10,17.0,25.0
2565.0,2017-03-11,18.0,17.0
2565.0,2017-03-12,21.0,22.0
2565.0,2017-03-13,12.0,26.0
2565.0,2017-03-14,37.0,30.0
2565.0,2017-03-15,37.0,45.0
2565.0,2017-03-16,45.0,49.0
2565.0,2017-03-17,34.0,43.0
2565.0,2017-03-18,27.0,34.0
2565.0,2017-03-19,5.0,10.0
2565.0,2017-03-20,5.0,1.0
2565.0,2017-03-21,6.0,1.5
2565.0,2017-03-22,7.0,2.0
2565.0,2017-03-23,5.0,10.0
2565.0,2017-03-24,8.0,5.0
2565.0,2017-03-25,19.0,17.0
2565.0,2017-03-26,12.0,15.0
2565.0,2017-03-27,5.0,9.0
2565.0,2017-03-28,3.0,6.0
2565.0,2017-03-29,8.0,11.0
2565.0,2017-03-30,16.0,7.0
2565.0,2017-03-31,2.0,6.0
2565.0,2017-04-01,15.0,16.0
2565.0,2017-04-02,11.0,8.0
2565.0,2017-04-03,6.0,2.0
2565.0,2017-04-04,4.0,3.0
2565.0,2017-04-05,3.0,6.0
2565.0,2017-04-06,1.0,6.0
2565.0,2017-04-07,9.0,8.0
2565.0,2017-04-08,8.0,4.0
2565.0,2017-04-09,8.0,9.0
2565.0,2017-04-10,13.0,17.0
2565.0,2017-04-11,2.0,2.0
2565.0,2017-04-12,7.0,4.0
2565.0,2017-04-13,2.0,3.0
2565.0,2017-04-14,10.0,5.0
2565.0,2017-04-15,7.0,13.0
2565.0,2017-04-16,12.0,13.0
2565.0,2017-04-17,10.0,8.0
2565.0,2017-04-18,6.0,3.0
2565.0,2017-04-19,5.0,8.0
2565.0,2017-04-20,12.0,11.0
2565.0,2017-04-21,16.0,9.0
2565.0,2017-04-22,20.0,15.0
2565.0,2017-04-23,7.0,14.0
2565.0,2017-04-24,9.0,8.0
2565.0,2017-04-25,6.0,10.0
2565.0,2017-04-26,8.0,2.0
2565.0,2017-04-27,5.0,8.0
2565.0,2017-04-28,12.0,9.0
2565.0,2017-04-29,6.0,12.0
2565.0,2017-04-30,12.0,12.0
2565.0,2017-05-01,9.0,11.0
2565.0,2017-05-02,6.0,10.0
2565.0,2017-05-03,2.0,5.0
2565.0,2017-05-04,2.0,5.0
2565.0,2017-05-05,14.0,7.0
2565.0,2017-05-06,11.0,20.0
2565.0,2017-05-07,13.0,19.0
2565.0,2017-05-08,3.0,10.0
2565.0,2017-05-09,2.5,6.0
2565.0,2017-05-10,2.0,2.0
2565.0,2017-05-11,3.0,7.0
2565.0,2017-05-12,7.0,12.0
2565.0,2017-05-13,4.0,8.0
2565.0,2017-05-14,3.0,12.0
2565.0,2017-05-15,8.0,12.0
2565.0,2017-05-16,2.0,1.0
2565.0,2017-05-17,4.5,4.0
2565.0,2017-05-18,7.0,7.0
2565.0,2017-05-19,8.0,8.0
2565.0,2017-05-20,2.0,2.0
2565.0,2017-05-21,3.0,3.0
2565.0,2017-05-22,4.0,4.0
2565.0,2017-05-23,1.0,3.0
2565.0,2017-05-24,2.0,4.0
2565.0,2017-05-25,7.0,6.0
2565.0,2017-05-26,15.0,12.0
2565.0,2017-05-27,14.0,14.0
2565.0,2017-05-28,20.0,29.0
2565.0,2017-05-29,16.0,19.0
2565.0,2017-05-30,2.0,9.0
2565.0,2017-05-31,9.0,8.0
2565.0,2017-06-01,2.0,5.0
2565.0,2017-06-02,4.0,5.0
2565.0,2017-06-03,8.0,7.0
2565.0,2017-06-04,6.0,4.0
2565.0,2017-06-05,4.0,1.0
2565.0,2017-06-06,1.0,4.0
2565.0,2017-06-07,1.0,4.0
2565.0,2017-06-08,3.0,2.0
2565.0,2017-06-09,4.0,4.0
2565.0,2017-06-10,12.0,12.0
2565.0,2017-06-11,10.0,10.0
2565.0,2017-06-12,5.0,5.0
2565.0,2017-06-13,2.0,5.0
2565.0,2017-06-14,5.0,11.0
2565.0,2017-06-15,8.0,5.0
2565.0,2017-06-16,8.0,13.0
2565.0,2017-06-17,5.0,3.0
2565.0,2017-06-18,2.0,4.0
2565.0,2017-06-19,6.0,5.0
2565.0,2017-06-20,1.0,3.0
2565.0,2017-06-21,6.0,6.5
2565.0,2017-06-22,11.0,10.0
2565.0,2017-06-23,3.0,7.0
2565.0,2017-06-24,12.0,14.0
2565.0,2017-06-25,2.0,6.0
2565.0,2017-06-26,5.0,6.0
2565.0,2017-06-27,7.0,9.0
2565.0,2017-06-28,4.0,2.0
2565.0,2017-06-29,3.0,5.0
2565.0,2017-06-30,7.0,6.0
2565.0,2017-07-01,5.0,4.0
2565.0,2017-07-02,14.0,11.0
2565.0,2017-07-03,9.0,10.0
2565.0,2017-07-04,15.0,12.0
2565.0,2017-07-05,4.0,4.0
2565.0,2017-07-06,1.0,2.0
2565.0,2017-07-07,5.0,7.0
2565.0,2017-07-08,8.0,11.0
2565.0,2017-07-09,4.0,8.0
2565.0,2017-07-10,5.0,11.0
2565.0,2017-07-11,1.0,1.0
2565.0,2017-07-12,2.0,4.0
2565.0,2017-07-13,1.0,2.0
2565.0,2017-07-14,9.0,4.0
2565.0,2017-07-15,4.0,8.0
2565.0,2017-07-16,3.0,10.0
2565.0,2017-07-17,3.0,1.0
2565.0,2017-07-18,2.0,2.0
2565.0,2017-07-19,1.0,2.0
2565.0,2017-07-20,4.0,1.0
2565.0,2017-07-21,3.0,6.5
2565.0,2017-07-22,2.0,12.0
2565.0,2017-07-23,6.0,5.0
2565.0,2017-07-24,1.0,5.0
2565.0,2017-07-25,4.0,4.0
2565.0,2017-07-26,1.0,2.0
2565.0,2017-07-27,3.0,5.0
2565.0,2017-07-28,3.0,2.0
2565.0,2017-07-29,4.0,5.0
2565.0,2017-07-30,8.0,10.0
2565.0,2017-07-31,7.5,9.5
2566.0,2016-06-01,7.0,9.0
2566.0,2016-06-02,10.0,9.0
2566.0,2016-06-03,15.0,12.0
2566.0,2016-06-04,15.0,16.0
2566.0,2016-06-05,43.0,51.0
2566.0,2016-06-06,25.0,27.0
2566.0,2016-06-07,30.0,24.0
2566.0,2016-06-08,20.0,24.0
2566.0,2016-06-09,27.0,28.0
2566.0,2016-06-10,20.0,22.0
2566.0,2016-06-11,41.0,46.0
2566.0,2016-06-12,29.0,32.0
2566.0,2016-06-13,14.0,15.0
2566.0,2016-06-14,22.0,20.0
2566.0,2016-06-15,16.0,12.0
2566.0,2016-06-16,11.0,13.0
2566.0,2016-06-17,20.0,21.0
2566.0,2016-06-18,19.0,10.0
2566.0,2016-06-19,24.0,22.0
2566.0,2016-06-20,16.0,16.0
2566.0,2016-06-21,7.0,8.0
2566.0,2016-06-22,15.0,18.0
2566.0,2016-06-23,15.0,14.0
2566.0,2016-06-24,19.0,12.0
2566.0,2016-06-25,22.0,19.0
2566.0,2016-06-26,27.0,21.0
2566.0,2016-06-27,19.0,17.0
2566.0,2016-06-28,7.0,3.0
2566.0,2016-06-29,17.0,12.0
2566.0,2016-06-30,12.0,10.0
2566.0,2016-07-01,11.0,8.0
2566.0,2016-07-02,21.0,27.0
2566.0,2016-07-03,40.0,47.0
2566.0,2016-07-04,21.0,28.0
2566.0,2016-07-05,15.0,19.0
2566.0,2016-07-06,15.0,15.0
2566.0,2016-07-07,8.0,10.0
2566.0,2016-07-08,17.0,15.0
2566.0,2016-07-09,24.0,30.0
2566.0,2016-07-10,39.0,41.0
2566.0,2016-07-11,22.0,19.0
2566.0,2016-07-12,21.0,18.0
2566.0,2016-07-13,22.0,20.0
2566.0,2016-07-14,16.0,20.0
2566.0,2016-07-15,33.0,28.0
2566.0,2016-07-16,21.0,19.0
2566.0,2016-07-17,19.0,19.0
2566.0,2016-07-18,6.0,6.0
2566.0,2016-07-19,12.0,14.0
2566.0,2016-07-20,14.0,9.0
2566.0,2016-07-21,21.0,15.0
2566.0,2016-07-22,13.0,16.0
2566.0,2016-07-23,26.0,23.0
2566.0,2016-07-24,30.0,22.0
2566.0,2016-07-25,10.0,10.0
2566.0,2016-07-26,14.0,8.0
2566.0,2016-07-27,10.0,12.0
2566.0,2016-07-28,11.0,9.0
2566.0,2016-07-29,11.0,13.0
2566.0,2016-07-30,22.0,19.0
2566.0,2016-07-31,19.0,20.0
2566.0,2016-08-01,8.0,10.0
2566.0,2016-08-02,16.0,12.0
2566.0,2016-08-03,17.0,17.0
2566.0,2016-08-04,17.0,13.0
2566.0,2016-08-05,13.0,12.0
2566.0,2016-08-06,15.0,20.0
2566.0,2016-08-07,22.0,20.0
2566.0,2016-08-08,9.0,14.0
2566.0,2016-08-09,7.0,7.0
2566.0,2016-08-10,7.0,11.0
2566.0,2016-08-11,7.0,6.0
2566.0,2016-08-12,9.0,12.0
2566.0,2016-08-13,14.0,10.0
2566.0,2016-08-14,6.0,9.0
2566.0,2016-08-15,5.0,4.0
2566.0,2016-08-16,7.0,2.0
2566.0,2016-08-17,10.0,11.0
2566.0,2016-08-18,16.0,18.0
2566.0,2016-08-19,22.0,20.0
2566.0,2016-08-20,8.0,14.0
2566.0,2016-08-21,20.0,23.0
2566.0,2016-08-22,12.0,13.0
2566.0,2016-08-23,13.0,12.0
2566.0,2016-08-24,10.0,6.0
2566.0,2016-08-25,9.0,10.0
2566.0,2016-08-26,9.0,14.0
2566.0,2016-08-27,21.0,16.0
2566.0,2016-08-28,26.0,25.0
2566.0,2016-08-29,9.0,10.0
2566.0,2016-08-30,7.0,12.0
2566.0,2016-08-31,9.0,11.0
2566.0,2016-09-01,12.0,11.0
2566.0,2016-09-02,13.0,13.0
2566.0,2016-09-03,35.0,37.0
2566.0,2016-09-04,24.0,23.0
2566.0,2016-09-05,13.0,18.0
2566.0,2016-09-06,8.0,9.0
2566.0,2016-09-07,11.0,14.0
2566.0,2016-09-08,12.0,10.0
2566.0,2016-09-09,8.0,10.0
2566.0,2016-09-10,12.0,15.0
2566.0,2016-09-11,14.0,22.0
2566.0,2016-09-12,6.0,8.0
2566.0,2016-09-13,12.0,9.0
2566.0,2016-09-14,6.0,7.0
2566.0,2016-09-15,7.0,10.0
2566.0,2016-09-16,29.0,22.0
2566.0,2016-09-17,21.0,18.0
2566.0,2016-09-18,10.0,19.0
2566.0,2016-09-19,11.0,7.0
2566.0,2016-09-20,10.0,12.0
2566.0,2016-09-21,9.0,11.0
2566.0,2016-09-22,14.0,19.0
2566.0,2016-09-23,11.0,9.0
2566.0,2016-09-24,16.0,15.0
2566.0,2016-09-25,12.0,14.0
2566.0,2016-09-26,7.0,12.0
2566.0,2016-09-27,8.0,9.0
2566.0,2016-09-28,19.0,11.0
2566.0,2016-09-29,17.0,17.0
2566.0,2016-09-30,47.0,25.0
2566.0,2016-10-01,80.0,41.0
2566.0,2016-10-02,95.0,54.0
2566.0,2016-10-03,23.0,25.0
2566.0,2016-10-04,7.0,8.0
2566.0,2016-10-05,13.0,12.0
2566.0,2016-10-06,17.0,14.0
2566.0,2016-10-07,50.0,38.0
2566.0,2016-10-08,100.0,63.0
2566.0,2016-10-09,91.0,57.0
2566.0,2016-10-10,32.0,31.0
2566.0,2016-10-11,25.0,26.0
2566.0,2016-10-12,17.0,25.0
2566.0,2016-10-13,11.0,7.0
2566.0,2016-10-14,18.0,18.0
2566.0,2016-10-15,35.0,33.0
2566.0,2016-10-16,13.0,18.0
2566.0,2016-10-17,8.0,4.0
2566.0,2016-10-18,11.0,9.0
2566.0,2016-10-19,4.0,11.0
2566.0,2016-10-20,17.0,13.0
2566.0,2016-10-21,20.0,26.0
2566.0,2016-10-22,30.0,35.0
2566.0,2016-10-23,18.0,21.0
2566.0,2016-10-24,16.0,19.0
2566.0,2016-10-25,10.0,12.0
2566.0,2016-10-26,16.0,16.0
2566.0,2016-10-27,17.0,22.0
2566.0,2016-10-28,28.0,24.0
2566.0,2016-10-29,19.0,15.0
2566.0,2016-10-30,19.0,26.0
2566.0,2016-10-31,13.0,13.0
2566.0,2016-11-01,18.0,17.0
2566.0,2016-11-02,7.0,6.0
2566.0,2016-11-03,6.0,7.0
2566.0,2016-11-04,5.0,8.0
2566.0,2016-11-05,19.0,15.0
2566.0,2016-11-06,11.0,19.0
2566.0,2016-11-07,8.0,7.0
2566.0,2016-11-08,4.0,6.0
2566.0,2016-11-09,3.0,2.0
2566.0,2016-11-10,18.0,15.0
2566.0,2016-11-11,24.0,22.0
2566.0,2016-11-12,26.0,29.0
2566.0,2016-11-13,27.0,23.0
2566.0,2016-11-14,13.0,13.0
2566.0,2016-11-15,14.0,20.0
2566.0,2016-11-16,5.0,7.0
2566.0,2016-11-17,9.0,10.0
2566.0,2016-11-18,16.0,20.0
2566.0,2016-11-19,16.0,17.0
2566.0,2016-11-20,16.0,7.0
2566.0,2016-11-21,13.0,16.0
2566.0,2016-11-22,7.0,6.0
2566.0,2016-11-23,25.0,26.0
2566.0,2016-11-24,24.0,20.0
2566.0,2016-11-25,11.0,10.0
2566.0,2016-11-26,28.0,32.0
2566.0,2016-11-27,21.0,21.0
2566.0,2016-11-28,6.0,10.0
2566.0,2016-11-29,13.0,18.0
2566.0,2016-11-30,2.0,4.0
2566.0,2016-12-01,2.53125,4.40625
2566.0,2016-12-02,3.0625,4.8125
2566.0,2016-12-03,3.59375,5.21875
2566.0,2016-12-04,4.125,5.625
2566.0,2016-12-05,4.65625,6.03125
2566.0,2016-12-06,5.1875,6.4375
2566.0,2016-12-07,5.71875,6.84375
2566.0,2016-12-08,6.25,7.25
2566.0,2016-12-09,6.78125,7.65625
2566.0,2016-12-10,7.3125,8.0625
2566.0,2016-12-11,7.84375,8.46875
2566.0,2016-12-12,8.375,8.875
2566.0,2016-12-13,8.90625,9.28125
2566.0,2016-12-14,9.4375,9.6875
2566.0,2016-12-15,9.96875,10.09375
2566.0,2016-12-16,10.5,10.5
2566.0,2016-12-17,11.03125,10.90625
2566.0,2016-12-18,11.5625,11.3125
2566.0,2016-12-19,12.09375,11.71875
2566.0,2016-12-20,12.625,12.125
2566.0,2016-12-21,13.15625,12.53125
2566.0,2016-12-22,13.6875,12.9375
2566.0,2016-12-23,14.21875,13.34375
2566.0,2016-12-24,14.75,13.75
2566.0,2016-12-25,15.28125,14.15625
2566.0,2016-12-26,15.8125,14.5625
2566.0,2016-12-27,16.34375,14.96875
2566.0,2016-12-28,16.875,15.375
2566.0,2016-12-29,17.40625,15.78125
2566.0,2016-12-30,17.9375,16.1875
2566.0,2016-12-31,18.46875,16.59375
2566.0,2017-01-01,19.0,17.0
2566.0,2017-01-02,12.0,14.0
2566.0,2017-01-03,22.0,25.0
2566.0,2017-01-04,3.0,3.0
2566.0,2017-01-05,6.0,10.0
2566.0,2017-01-06,3.0,3.0
2566.0,2017-01-07,3.0,1.0
2566.0,2017-01-08,15.0,14.0
2566.0,2017-01-09,7.0,12.0
2566.0,2017-01-10,11.0,7.0
2566.0,2017-01-11,12.0,11.0
2566.0,2017-01-12,6.0,5.0
2566.0,2017-01-13,9.0,5.0
2566.0,2017-01-14,16.0,11.0
2566.0,2017-01-15,2.0,2.0
2566.0,2017-01-16,14.0,14.0
2566.0,2017-01-17,1.0,1.0
2566.0,2017-01-18,4.0,7.0
2566.0,2017-01-19,7.0,13.0
2566.0,2017-01-20,9.0,9.0
2566.0,2017-01-21,25.0,18.0
2566.0,2017-01-22,12.0,12.0
2566.0,2017-01-23,13.0,11.0
2566.0,2017-01-24,8.0,7.0
2566.0,2017-01-25,10.0,8.0
2566.0,2017-01-26,3.0,11.0
2566.0,2017-01-27,15.0,12.0
2566.0,2017-01-28,13.0,19.0
2566.0,2017-01-29,23.0,27.0
2566.0,2017-01-30,9.0,9.0
2566.0,2017-01-31,8.0,10.0
2566.0,2017-02-01,14.0,14.0
2566.0,2017-02-02,4.0,3.0
2566.0,2017-02-03,4.0,6.0
2566.0,2017-02-04,5.0,3.0
2566.0,2017-02-05,13.0,13.0
2566.0,2017-02-06,6.0,8.0
2566.0,2017-02-07,8.0,9.0
2566.0,2017-02-08,7.0,10.0
2566.0,2017-02-09,4.0,10.0
2566.0,2017-02-10,14.0,14.0
2566.0,2017-02-11,34.0,39.0
2566.0,2017-02-12,27.0,16.0
2566.0,2017-02-13,6.0,5.0
2566.0,2017-02-14,3.0,3.0
2566.0,2017-02-15,4.0,4.0
2566.0,2017-02-16,15.0,15.0
2566.0,2017-02-17,24.0,25.0
2566.0,2017-02-18,40.0,33.0
2566.0,2017-02-19,35.0,31.0
2566.0,2017-02-20,12.0,13.0
2566.0,2017-02-21,8.0,10.0
2566.0,2017-02-22,9.0,10.0
2566.0,2017-02-23,19.0,17.0
